frame,channel_id,x,y,area,length,mean_intensity,is_dividing
427,21,1748,647,230.5,33,78.71641791044776,True
427,9,837,641,249.0,34,90.26480836236934,True
428,2,307,648,250.5,35,82.21034482758621,True
428,22,1825,644,219.0,34,64.32558139534883,True
428,17,1447,641,50.0,12,56.24242424242424,True
428,6,607,643,269.0,31,100.40655737704918,True
428,21,1750,647,211.0,36,67.73705179282868,True
428,14,1215,659,306.5,42,89.06515580736544,True
428,9,837,643,248.0,33,84.0104895104895,True
428,20,1674,640,83.0,17,54.21153846153847,True
429,4,457,666,256.0,32,75.45051194539249,True
429,17,1447,641,62.5,13,51.25,True
429,6,609,644,256.0,33,85.26279863481228,True
429,14,1216,660,324.0,45,78.80481283422459,True
430,16,1369,649,432.0,64,70.956,True
430,22,1827,648,239.5,37,65.66192170818505,True
430,17,1447,643,54.0,11,56.69565217391305,True
430,8,761,645,544.5,64,86.78990228013029,True
430,6,608,645,272.5,33,93.89677419354838,True
430,14,1216,661,324.5,45,88.83957219251336,True
430,9,837,645,271.0,35,77.64951768488746,True
431,12,1066,711,225.0,29,84.93822393822394,True
431,22,1827,649,117.0,18,62.32374100719425,True
431,8,761,645,579.0,67,84.27342549923195,True
431,6,607,647,280.0,32,90.89274447949526,True
431,16,1369,651,442.0,68,66.08365758754864,True
431,14,1216,665,328.0,44,81.99734042553192,True
431,9,838,646,248.5,34,77.22299651567944,True
431,20,1676,645,57.5,13,49.34666666666667,True
432,22,1826,649,280.0,42,52.77300613496933,True
432,17,1447,662,234.5,32,65.93357933579335,True
432,4,458,664,281.5,35,71.45482866043614,True
432,2,307,650,329.5,42,68.31648936170212,True
432,14,1216,666,308.5,42,68.1774647887324,True
432,12,1066,717,218.0,29,68.55378486055777,True
433,6,608,648,266.0,31,93.72937293729373,True
433,17,1447,645,54.0,12,61.74285714285714,True
433,16,1369,655,471.5,73,70.99817850637523,True
433,21,1749,650,259.0,36,74.16333333333334,True
433,14,1216,660,361.0,49,91.05783132530121,True
433,2,307,652,305.0,40,85.35428571428571,True
434,22,1827,646,321.0,47,70.50537634408603,True
434,6,608,648,279.5,32,100.3596214511041,True
434,17,1448,662,250.5,33,93.03125,True
434,21,1749,650,269.0,37,74.10322580645162,True
434,1,227,656,298.0,31,141.54191616766468,True
434,10,915,661,252.0,40,71.54882154882155,True
435,14,1216,661,357.0,47,88.8970588235294,True
435,22,1826,647,322.5,46,70.34048257372655,True
435,17,1448,661,248.5,33,86.74475524475524,True
435,6,609,646,262.5,33,86.4186046511628,True
435,21,1749,649,294.0,37,81.875,True
435,12,1067,721,203.0,27,84.17094017094018,True
436,14,1216,659,352.0,49,79.66666666666667,True
436,22,1826,645,323.0,48,63.53333333333333,True
436,6,609,646,276.5,33,87.41587301587302,True
436,4,457,651,248.5,35,70.34375,True
436,21,1750,650,130.0,18,75.24342105263158,True
436,2,304,648,356.0,45,78.57777777777778,True
436,12,1067,720,208.5,28,74.86721991701245,True
437,14,1216,663,317.5,41,83.97245179063361,True
437,22,1826,642,348.0,49,67.20947630922693,True
437,17,1447,657,258.0,33,85.73648648648648,True
437,6,608,641,285.5,35,81.29230769230769,True
437,7,688,819,50.0,11,46.56923076923077,True
437,10,914,658,302.0,41,72.28818443804035,True
438,22,1825,640,174.5,25,65.73529411764706,True
438,21,1748,646,285.0,38,72.78048780487805,True
438,6,609,642,272.5,34,88.0128617363344,True
438,7,689,817,59.0,13,50.32894736842105,True
438,10,914,659,292.0,42,74.4306784660767,True
439,14,1216,657,332.0,45,112.43044619422572,True
439,15,1295,659,160.5,23,97.52659574468085,True
439,22,1825,640,164.5,24,85.51813471502591,True
439,17,1447,654,266.5,34,108.9377049180328,True
439,21,1748,643,136.5,19,97.56875000000001,True
439,2,304,644,318.0,45,94.4441416893733,True
439,20,1676,637,78.5,18,66.63366336633663,True
440,22,1825,642,171.0,25,82.24,True
440,17,1448,640,50.0,12,67.56060606060606,True
440,21,1748,644,141.0,19,98.9939393939394,True
440,10,914,673,316.5,44,88.03287671232877,True
440,2,304,645,324.0,46,87.41333333333333,True
441,22,1826,644,165.5,23,87.51295336787565,True
441,17,1448,639,58.0,14,59.94736842105263,True
441,21,1750,650,135.5,18,90.79746835443038,True
441,8,762,641,686.5,83,93.56976744186046,True
441,2,304,646,335.5,47,81.65374677002585,True
442,14,1217,663,338.0,44,88.57622739018088,True
442,15,1295,659,187.5,26,74.61009174311927,True
442,21,1749,648,146.5,19,81.58823529411765,True
442,7,689,823,50.5,10,60.2,True
442,2,304,645,374.5,50,88.7948717948718,True
442,20,1677,654,69.0,16,54.359550561797754,True
443,4,461,646,330.0,45,84.69129287598945,True
443,17,1447,660,231.0,31,90.61048689138578,True
443,10,914,731,343.0,45,82.10941475826972,True
443,6,612,642,315.5,41,91.26592797783934,True
443,21,1753,647,129.0,19,85.23684210526315,True
443,1,227,651,309.0,31,146.07246376811594,True
443,2,304,646,364.5,50,82.01190476190477,True
443,20,1676,639,63.0,15,55.34146341463415,True
444,22,1825,645,185.0,27,86.6574074074074,True
444,17,1448,641,71.0,14,71.70786516853933,True
444,21,1752,648,145.0,18,104.92261904761904,True
444,1,228,651,293.5,31,154.93636363636364,True
444,7,689,822,58.0,13,63.160000000000004,True
444,2,304,645,380.0,53,94.87643020594966,True
444,20,1676,641,53.5,12,64.5142857142857,True
445,22,1824,646,187.5,27,76.15525114155251,True
445,17,1448,640,72.0,15,65.82417582417582,True
445,4,460,646,334.5,47,83.90932642487047,True
445,21,1752,647,149.5,20,97.99425287356321,True
445,1,228,652,280.0,30,154.55238095238096,True
445,7,688,822,62.5,12,70.16455696202532,True
445,2,304,648,350.5,51,82.41871921182266,True
445,20,1676,641,64.0,14,57.6219512195122,True
446,21,1752,648,159.0,19,88.34972677595628,True
446,22,1825,646,190.0,29,71.31390134529148,True
446,3,381,648,326.5,45,76.9813829787234,True
446,15,1295,658,213.5,31,72.47791164658634,True
446,7,689,818,52.5,12,58.333333333333336,True
446,20,1677,653,80.0,21,53.39047619047619,True
447,21,1751,648,158.5,20,89.7431693989071,True
447,22,1825,646,209.0,31,76.28278688524591,True
447,1,228,652,287.0,30,149.37151702786377,True
447,4,460,648,330.0,48,78.99476439790577,True
448,17,1447,660,244.0,34,92.97872340425532,True
448,22,1824,648,207.0,30,86.0702479338843,True
448,21,1751,647,165.0,21,96.53684210526316,True
448,3,382,646,318.0,45,83.40054495912807,True
448,1,228,652,290.0,31,148.13496932515338,True
448,4,458,647,347.5,50,87.66915422885572,True
448,7,688,818,64.0,13,64.35802469135803,True
449,3,382,645,352.0,49,85.01477832512316,True
449,22,1824,646,191.0,32,73.68722466960354,True
449,17,1446,642,66.0,14,61.07142857142857,True
449,21,1752,647,161.0,22,87.92513368983957,True
449,15,1296,664,76.5,13,69.65957446808511,True
449,1,228,652,283.5,31,150.03761755485894,True
449,7,688,819,61.0,12,62.42857142857143,True
449,2,304,648,395.5,55,84.92527472527472,True
449,20,1676,642,136.0,31,55.807017543859644,True
450,22,1825,648,188.5,32,69.13777777777777,True
450,21,1751,650,143.0,19,81.54491017964072,True
450,7,689,818,50.0,12,62.34848484848485,True
450,9,837,708,288.5,35,93.55319148936171,True
451,3,382,644,396.0,54,82.91850220264318,True
451,6,611,645,329.5,44,82.63492063492063,True
451,21,1750,648,158.0,21,87.45901639344262,True
451,4,460,649,186.0,28,76.3256880733945,True
451,1,227,651,292.0,31,145.5670731707317,True
451,2,304,646,458.5,62,85.17333333333333,True
451,9,836,719,295.0,36,93.00892857142857,True
451,17,1447,642,56.0,14,55.5,True
452,6,611,645,367.0,46,85.60287081339713,True
452,21,1750,649,168.0,20,94.48186528497409,True
452,4,460,649,179.0,28,73.35071090047394,True
452,1,228,654,269.5,29,145.39473684210526,True
452,7,688,819,56.0,11,58.83333333333333,True
452,3,382,645,194.5,27,80.11061946902655,True
452,20,1676,643,52.0,14,51.68571428571428,True
453,22,1824,647,244.0,36,76.00350877192983,True
453,21,1750,647,176.5,22,88.2512315270936,True
453,1,228,652,276.0,30,157.18649517684887,True
453,9,836,724,316.0,37,104.70111731843576,True
453,3,382,644,203.0,28,81.13191489361702,True
453,17,1447,643,57.0,13,60.310810810810814,True
454,6,611,644,366.5,49,81.08333333333334,True
454,21,1750,647,157.5,21,84.40983606557377,True
454,4,460,650,164.5,26,69.81025641025641,True
454,16,1369,661,184.0,26,79.09345794392523,True
454,12,1065,818,328.5,46,87.73614775725594,True
454,7,688,792,55.0,11,62.25714285714285,True
454,3,382,644,187.0,27,74.69724770642202,True
455,22,1827,644,109.5,19,70.82706766917293,True
455,21,1749,646,197.5,23,92.08888888888889,True
455,4,460,647,177.0,30,67.08530805687204,True
455,12,1065,818,187.5,25,86.7926267281106,True
455,1,227,652,264.5,28,149.9295302013423,True
455,9,836,725,321.0,38,101.63911845730028,True
455,7,687,759,64.0,13,57.74074074074074,True
456,6,611,645,364.5,50,75.16945107398568,True
456,22,1827,646,118.0,19,67.68085106382979,True
456,4,460,647,189.0,31,67.19196428571428,True
456,1,227,652,273.0,29,147.44299674267103,True
456,9,836,727,323.0,37,105.46849315068494,True
456,20,1675,641,65.5,16,53.18604651162791,True
457,6,611,644,392.0,54,80.1130820399113,True
457,21,1750,646,178.5,24,80.51690821256038,True
457,4,460,647,213.5,33,67.28286852589642,True
457,10,914,835,200.5,28,81.97854077253218,True
457,1,228,653,267.0,29,135.9205298013245,True
457,9,836,729,317.0,36,107.1927374301676,True
457,3,383,648,187.0,25,78.63888888888889,True
457,20,1676,658,52.0,14,52.028571428571425,True
458,22,1827,647,119.5,20,65.20138888888889,True
458,5,532,659,290.0,43,66.28189910979229,True
458,21,1749,646,206.0,26,81.82627118644068,True
458,10,915,846,208.0,32,69.65573770491804,True
458,16,1369,654,187.5,28,71.88181818181818,True
458,1,227,653,292.5,29,144.98470948012232,True
459,22,1826,646,123.5,20,78.4391891891892,True
459,11,988,678,650.5,89,93.2715053763441,True
459,21,1749,645,211.5,27,93.39506172839506,True
459,6,609,646,400.5,55,87.15434782608696,True
459,16,1369,652,215.5,31,88.47410358565737,True
459,1,227,652,275.5,29,157.1258064516129,True
459,3,382,645,230.0,30,96.10188679245283,True
460,15,1292,658,250.5,42,73.46801346801347,True
460,21,1749,643,211.5,27,87.39506172839506,True
460,10,914,843,233.0,33,78.72222222222223,True
460,1,226,648,286.5,30,150.4330218068536,True
460,9,835,731,337.5,38,118.36052631578947,True
460,17,1446,638,69.0,15,61.39772727272727,True
461,22,1827,642,129.0,22,65.30967741935484,True
461,15,1292,659,273.0,42,67.47648902821317,True
461,6,609,643,391.0,57,72.09070796460176,True
461,16,1369,654,220.5,32,77.04280155642023,True
461,21,1749,644,197.0,26,81.98684210526315,True
461,1,226,649,296.5,30,151.1566265060241,True
461,9,836,746,325.0,38,105.83106267029973,True
461,20,1674,638,69.0,16,57.41573033707865,True
462,16,1369,654,230.5,32,80.6179775280899,True
462,21,1749,645,206.0,26,86.32489451476792,True
462,1,227,651,286.5,30,147.25155279503105,True
462,9,836,767,308.0,37,104.76857142857143,True
462,3,382,643,244.5,32,84.25978647686833,True
463,22,1826,648,133.5,20,63.335443037974684,True
463,16,1369,655,252.0,35,68.47422680412372,True
463,21,1749,647,217.0,27,78.15261044176707,True
463,15,1292,664,299.0,43,63.398843930635834,True
463,1,227,651,298.5,31,139.10149253731345,True
463,3,381,646,234.5,31,72.13333333333334,True
463,20,1674,676,254.0,46,57.70394736842105,True
464,22,1825,650,123.0,22,65.34228187919463,True
464,6,609,648,480.0,60,83.35412844036698,True
464,21,1749,647,216.0,28,86.56048387096774,True
464,3,382,647,228.0,33,79.30188679245283,True
464,1,227,653,293.0,30,142.484756097561,True
464,9,836,773,328.0,38,109.84905660377359,True
464,20,1673,674,285.0,49,68.71597633136095,True
464,17,1446,665,234.5,32,90.69372693726937,True
465,22,1825,651,141.5,25,60.73684210526316,True
465,6,610,650,423.5,59,70.61601642710473,True
465,16,1370,650,231.5,33,73.85130111524163,True
465,5,535,675,112.0,21,53.30434782608696,True
465,1,227,654,295.5,30,144.09969788519638,True
465,9,836,775,337.5,38,101.9002624671916,True
465,20,1674,687,214.5,35,65.16535433070867,True
466,22,1825,649,155.5,24,64.86413043478261,True
466,6,609,648,460.0,62,76.42585551330798,True
466,10,913,871,255.0,35,72.84406779661016,True
466,1,227,652,301.5,32,133.2337278106509,True
466,20,1673,673,292.0,49,64.8231884057971,True
466,17,1446,666,219.5,30,80.65354330708661,True
467,21,1749,646,247.0,31,84.25531914893617,True
467,4,458,648,254.5,41,70.54,True
467,16,1370,642,247.5,35,77.51219512195122,True
467,5,535,684,130.0,23,64.0828025477707,True
467,9,836,775,319.5,38,111.95580110497237,True
467,17,1446,645,330.5,52,81.0826873385013,True
468,21,1749,648,225.0,28,77.34108527131782,True
468,4,460,646,113.5,19,61.912408759124084,True
468,1,227,652,280.5,31,124.39873417721519,True
468,9,836,776,317.0,37,95.37883008356546,True
468,7,688,731,58.0,13,53.89333333333334,True
469,4,459,644,86.5,15,59.87735849056604,True
469,5,533,665,85.5,18,51.62037037037037,True
469,1,228,650,269.0,30,124.91776315789473,True
469,9,836,773,326.5,38,94.09485094850949,True
469,20,1673,679,226.0,41,58.494464944649444,True
470,4,460,643,93.5,16,65.60526315789474,True
470,15,1293,642,367.5,54,68.69718309859155,True
470,5,536,646,184.0,37,57.21333333333333,True
470,1,228,648,265.5,30,123.38205980066445,True
470,9,836,772,323.0,37,109.12362637362638,True
470,7,688,724,71.0,14,57.37078651685393,True
471,3,381,640,262.0,39,68.60655737704919,True
471,4,460,641,108.0,18,61.97692307692308,True
471,12,1066,884,208.5,27,81.90416666666667,True
471,7,688,713,103.0,23,52.823076923076925,True
472,12,1066,882,209.0,29,77.41735537190083,True
472,10,914,865,295.0,41,67.7764705882353,True
472,5,535,642,52.0,12,48.63235294117647,True
472,1,227,646,279.0,30,119.12420382165605,True
472,9,836,771,306.5,37,91.76504297994269,True
472,7,688,712,97.5,23,52.736000000000004,True
473,4,457,641,121.0,19,67.23611111111111,True
473,12,1066,884,208.0,28,83.65416666666667,True
473,1,228,648,261.0,29,130.93898305084744,True
474,12,1067,884,214.5,29,75.75,True
474,9,836,773,320.0,37,89.19337016574585,True
474,1,227,649,281.0,30,114.06645569620252,True
474,14,1220,640,85.0,20,45.57798165137615,True
474,20,1674,682,182.5,35,52.83783783783784,True
475,12,1067,885,224.0,29,82.91085271317829,True
475,1,228,650,268.0,28,126.12292358803987,True
475,7,688,727,50.5,10,59.58461538461539,True
476,15,1293,648,179.5,33,54.22119815668203,True
476,22,1826,650,55.0,12,51.49295774647887,True
476,1,228,649,261.5,29,116.57770270270271,True
476,9,836,772,335.5,39,91.7862796833773,True
476,7,688,723,76.5,15,54.229166666666664,True
477,16,1367,638,320.5,40,86.94794520547946,True
477,12,1066,886,237.5,31,86.04761904761905,True
477,10,914,868,308.0,43,74.17415730337079,True
477,1,227,649,290.5,31,122.38343558282209,True
477,8,763,646,274.5,35,76.18152866242039,True
477,7,688,725,62.0,13,53.65822784810126,True
478,3,381,644,142.5,21,76.09523809523809,True
478,16,1367,640,298.5,40,82.65597667638484,True
478,5,533,646,289.0,49,60.880116959064324,True
478,12,1066,888,220.5,29,79.34251968503936,True
478,14,1216,661,360.5,56,75.37054631828978,True
478,1,227,649,298.0,31,127.92537313432835,True
478,17,1446,665,213.0,31,70.56854838709677,True
479,3,381,644,142.0,21,67.07185628742515,True
479,16,1367,641,312.5,39,82.50700280112045,True
479,5,533,647,313.5,51,58.582655826558266,True
479,12,1066,888,239.5,31,76.78545454545454,True
479,4,457,644,390.5,54,69.57906458797328,True
479,14,1216,654,418.0,64,72.86036960985626,True
479,1,227,649,269.0,30,117.38157894736841,True
479,7,688,715,95.0,23,50.98360655737705,True
480,21,1748,645,329.5,39,79.77747989276139,True
480,15,1293,643,227.5,36,59.71641791044776,True
480,12,1066,890,236.5,31,74.23529411764706,True
480,14,1216,660,364.0,57,72.75058823529412,True
480,1,227,649,280.5,30,110.36507936507937,True
480,9,836,780,326.5,39,99.70540540540541,True
480,7,687,725,76.5,14,52.90526315789474,True
481,21,1748,645,335.5,40,76.98687664041995,True
481,15,1293,642,235.5,36,59.76086956521739,True
481,12,1066,891,240.5,32,77.2274368231047,True
481,14,1216,660,402.0,58,70.93103448275862,True
481,9,836,786,329.5,38,90.06434316353888,True
481,7,687,726,70.5,13,51.39772727272727,True
482,5,534,647,76.5,13,51.61702127659574,True
482,1,227,650,277.5,30,110.63461538461539,True
482,9,836,791,326.5,39,90.32432432432432,True
482,7,687,725,63.0,13,46.9375,True
482,17,1446,665,207.5,32,60.0860655737705,True
483,5,535,649,64.0,13,53.23170731707317,True
483,9,836,831,332.0,38,105.58288770053476,True
483,14,1217,656,384.5,62,72.82926829268293,True
483,1,227,651,259.0,29,120.55290102389078,True
483,7,687,727,60.0,12,52.118421052631575,True
484,3,382,646,160.0,24,66.90425531914893,True
484,5,534,647,88.5,17,57.29090909090909,True
484,9,835,834,348.5,39,111.9362244897959,True
484,1,226,651,268.5,30,118.7887788778878,True
484,8,762,642,281.5,40,69.2361963190184,True
484,20,1672,687,196.0,34,61.67094017094018,True
485,3,382,646,180.5,26,73.478672985782,True
485,5,534,647,82.0,15,58.77450980392157,True
485,9,836,834,350.0,39,108.10152284263958,True
485,22,1826,656,66.0,16,54.73255813953488,True
485,8,762,643,304.5,40,80.19197707736389,True
485,7,686,723,87.0,15,60.66981132075472,True
486,5,534,646,86.0,17,61.41121495327102,True
486,12,1065,907,272.5,34,86.44694533762058,True
486,9,836,835,349.5,39,111.8880407124682,True
486,1,226,651,278.5,29,134.92332268370606,True
486,7,687,715,111.0,23,59.47826086956522,True
487,12,1065,915,252.5,33,79.14827586206897,True
487,5,533,647,90.0,17,57.7027027027027,True
487,4,455,645,499.0,67,72.24868651488616,True
487,1,226,651,273.5,30,124.02588996763754,True
487,14,1216,648,411.0,70,71.19587628865979,True
487,20,1672,677,226.0,43,56.89010989010989,True
488,5,533,646,103.0,19,61.666666666666664,True
488,1,226,650,280.0,31,130.65506329113924,True
488,2,303,650,366.0,60,68.3093023255814,True
488,8,762,642,293.5,41,77.3834808259587,True
488,20,1672,676,238.0,43,60.70526315789474,True
488,7,687,713,61.0,14,52.24050632911392,True
489,5,533,645,104.0,21,59.286821705426355,True
489,9,835,839,346.5,39,114.7102564102564,True
489,14,1215,656,375.0,61,74.2840909090909,True
489,8,762,641,298.0,41,77.99420289855072,True
489,20,1672,676,225.0,42,59.47232472324723,True
489,7,686,711,120.5,24,55.26845637583892,True
490,5,532,657,66.0,14,50.976190476190474,True
490,22,1827,651,104.5,20,51.643410852713174,True
490,4,456,643,530.5,75,66.89508196721312,True
490,8,761,642,321.5,42,74.98641304347827,True
490,14,1216,656,384.0,61,67.11804008908686,True
490,7,686,724,65.5,13,53.68674698795181,True
491,5,533,690,206.0,37,52.45344129554656,True
491,14,1216,648,425.5,71,63.50698602794411,True
491,9,835,844,334.5,38,110.75331564986737,True
491,4,456,643,541.0,77,64.43569131832797,True
491,8,761,643,326.0,44,72.128,True
491,7,686,715,105.5,22,48.92424242424242,True
491,17,1445,641,67.0,14,47.28235294117647,True
492,2,304,651,169.0,28,59.92039800995025,True
492,8,761,643,313.0,44,61.44198895027624,True
492,5,532,665,103.0,22,48.97674418604651,True
492,1,226,651,263.0,28,110.35690235690235,True
492,4,456,644,562.0,77,66.01552795031056,True
492,7,687,714,96.5,22,45.52845528455285,True
493,3,381,642,227.5,32,64.61509433962264,True
493,21,1746,640,441.0,54,83.64529058116231,True
493,5,534,644,59.0,14,45.961038961038966,True
493,9,835,847,347.0,39,105.21227621483376,True
493,8,760,640,323.0,45,69.6461126005362,True
493,1,226,647,272.0,30,120.05211726384366,True
493,20,1672,681,185.0,36,52.92888888888889,True
494,15,1293,639,311.0,46,63.68232044198895,True
494,9,835,852,330.0,39,96.13636363636363,True
494,8,759,639,355.5,49,73.00977995110024,True
494,20,1671,678,219.0,40,56.11787072243346,True
494,7,686,714,91.0,20,48.67826086956522,True
495,16,1366,636,412.5,55,73.38347457627118,True
495,3,381,643,224.5,33,64.33460076045627,True
495,4,455,641,624.5,81,68.10407876230661,True
495,9,835,858,337.5,38,92.95,True
495,1,227,728,603.0,67,96.40148148148148,True
495,5,534,644,123.0,27,48.67532467532468,True
495,20,1674,637,57.5,14,42.71052631578947,True
496,2,304,654,65.0,15,54.25,True
496,16,1366,638,409.5,56,78.95106382978723,True
496,3,380,645,240.0,34,72.35483870967742,True
496,14,1215,644,450.0,74,70.96401515151516,True
496,9,835,867,332.5,40,93.9946949602122,True
496,5,533,646,54.0,11,54.405797101449274,True
496,7,685,715,92.0,19,54.71304347826087,True
496,17,1444,643,53.0,13,51.94285714285714,True
497,15,1293,642,306.0,50,61.84166666666667,True
497,9,835,879,316.5,39,86.0415512465374,True
497,5,533,678,348.0,60,57.71186440677966,True
497,20,1672,681,201.0,37,59.66528925619835,True
497,7,686,723,52.0,12,50.89705882352941,True
497,17,1444,664,234.0,35,71.43223443223444,True
498,21,1747,644,458.5,60,82.5755258126195,True
498,8,761,643,171.5,24,74.67,True
498,14,1216,648,437.0,72,72.72319688109161,True
498,9,836,903,327.5,39,102.40700808625337,True
498,5,533,644,63.0,11,56.93589743589743,True
498,7,686,721,61.5,14,55.150000000000006,True
499,8,761,643,159.5,23,65.06417112299465,True
499,14,1216,647,448.0,73,65.57523809523809,True
499,9,835,921,378.0,41,102.91981132075472,True
499,5,535,666,165.0,32,51.26732673267327,True
499,7,686,720,61.5,15,47.382716049382715,True
500,2,304,654,71.0,16,48.549450549450555,True
500,22,1825,654,68.0,12,53.50588235294118,True
500,16,1368,639,222.5,30,72.89494163424125,True
500,14,1216,657,383.0,63,59.62,True
500,8,761,643,171.0,24,64.93969849246231,True
500,5,533,645,81.5,15,50.603960396039604,True
500,7,685,716,93.0,20,47.98290598290599,True
501,15,1292,641,384.5,56,64.87191011235956,True
501,16,1367,638,233.5,31,75.63940520446096,True
501,14,1215,645,465.5,73,68.48618784530387,True
501,3,380,648,262.5,42,59.2168284789644,True
501,8,760,642,193.5,25,69.51121076233184,True
501,5,533,645,76.5,15,51.572916666666664,True
502,16,1367,638,236.0,30,84.12546125461255,True
502,14,1216,645,447.0,73,73.07251908396947,True
502,3,379,656,304.5,46,67.9492957746479,True
502,8,761,641,186.0,26,82.26267281105991,True
502,20,1672,683,180.0,34,57.816513761467895,True
502,7,686,718,84.5,16,56.38095238095239,True
503,16,1368,635,255.5,32,85.27397260273972,True
503,14,1216,644,439.5,72,69.42441860465117,True
503,1,226,646,255.5,29,118.04152249134948,True
503,8,761,637,209.5,28,78.30578512396694,True
503,5,534,646,51.0,10,52.63636363636364,True
503,20,1674,635,66.0,17,48.57471264367816,True
504,16,1368,633,247.0,33,71.95774647887325,True
504,14,1216,652,384.0,65,61.01324503311258,True
504,3,380,650,136.0,23,58.29447852760736,True
504,1,226,644,251.5,28,124.55438596491229,True
504,5,534,642,73.0,16,47.06451612903226,True
504,20,1674,635,54.0,13,47.07042253521127,True
504,7,686,713,71.0,15,49.51648351648352,True
505,16,1368,634,244.0,32,74.47330960854092,True
505,3,380,650,325.5,47,66.15384615384615,True
505,8,761,636,213.5,29,69.11740890688259,True
505,1,226,643,267.0,29,127.06644518272425,True
505,5,533,640,92.0,17,52.3716814159292,True
505,20,1672,675,235.0,39,58.017985611510795,True
505,7,686,707,101.0,20,51.368,True
506,20,1672,658,301.0,56,51.016620498614955,True
506,16,1369,634,243.5,33,71.17081850533808,True
506,3,380,646,325.0,52,54.91863517060367,True
506,8,761,637,206.0,29,61.641666666666666,True
506,5,532,644,66.0,14,44.726190476190474,True
506,2,304,651,107.0,18,53.01550387596899,True
506,7,687,715,50.0,12,48.10606060606061,True
507,13,1207,1001,304.5,38,69.18731988472622,True
507,22,1825,660,88.0,17,52.26605504587156,True
507,8,761,637,200.0,29,65.62660944206009,True
507,5,533,642,69.5,13,58.724137931034484,True
507,21,1746,640,557.0,68,84.95866454689984,True
508,13,1204,1009,273.5,35,60.08306709265175,True
508,16,1369,635,264.5,34,70.55592105263158,True
508,8,760,638,205.0,28,66.97478991596638,True
508,1,227,725,637.5,67,93.54583921015515,True
508,5,535,653,64.0,14,44.69512195121951,True
508,2,304,652,108.0,20,50.6439393939394,True
508,7,686,713,72.5,14,46.70329670329671,True
509,16,1369,635,260.0,36,78.80333333333334,True
509,8,760,637,223.5,30,72.62015503875969,True
509,5,534,648,69.0,16,49.29213483146067,True
509,2,305,651,104.0,20,54.8828125,True
509,20,1673,636,61.0,14,49.69620253164557,True
509,7,686,702,113.0,24,50.32624113475177,True
510,16,1368,635,275.5,37,78.98738170347004,True
510,3,381,647,165.5,27,65.28426395939086,True
510,5,533,647,85.5,17,50.6822429906542,True
510,1,227,725,610.5,67,105.96774193548387,True
510,2,304,654,84.5,14,62.85436893203883,True
511,3,381,648,170.0,29,47.72906403940887,True
511,16,1368,636,278.5,37,60.078125,True
511,8,759,638,253.5,32,56.15172413793103,True
511,5,535,654,70.5,16,38.62637362637363,True
511,22,1823,656,985.5,132,58.52584670231729,True
511,1,227,727,649.0,67,89.41886269070736,True
511,2,303,652,122.5,20,48.176870748299315,True
511,4,455,642,236.5,33,54.434306569343065,True
511,7,686,710,77.0,15,43.83333333333333,True
512,16,1369,637,275.0,37,68.88924050632912,True
512,3,381,649,177.5,29,58.090047393364934,True
512,5,534,648,109.0,19,50.79545454545455,True
512,2,305,653,123.0,21,60.013513513513516,True
512,4,455,642,266.0,35,71.52459016393442,True
512,7,686,712,57.0,12,46.78082191780822,True
513,16,1369,637,297.5,39,68.93841642228739,True
513,8,759,640,267.0,33,72.36065573770492,True
513,5,534,648,112.5,21,50.21739130434783,True
513,2,303,658,120.5,21,53.38356164383561,True
513,21,1746,641,655.0,78,80.93080054274084,True
513,7,686,712,72.0,14,52.53333333333334,True
513,17,1445,641,56.0,15,44.373333333333335,True
514,16,1369,637,292.0,39,81.85119047619047,True
514,8,760,640,262.0,34,75.97333333333334,True
514,5,534,647,97.5,20,52.81967213114754,True
514,22,1824,651,168.0,25,61.40101522842639,True
514,2,303,662,129.5,22,61.666666666666664,True
514,1,227,728,626.5,67,111.02578796561605,True
514,7,685,713,77.5,14,57.1875,True
515,3,379,649,175.0,34,54.61971830985916,True
515,8,760,641,258.0,34,74.5,True
515,5,535,681,111.0,22,49.021897810218974,True
515,22,1824,649,145.0,22,61.98245614035088,True
515,1,226,647,268.5,29,132.9437086092715,True
515,7,686,713,64.0,13,52.04938271604938,True
516,3,381,646,191.0,35,55.95238095238095,True
516,8,760,641,272.5,35,76.1025641025641,True
516,5,533,651,55.0,11,49.785714285714285,True
516,1,226,647,276.5,30,126.64630225080386,True
516,7,686,714,58.5,12,52.800000000000004,True
517,5,534,674,57.0,12,47.890410958904106,True
517,22,1824,650,143.5,22,62.28823529411765,True
517,2,307,652,139.0,24,61.6845238095238,True
517,1,226,649,258.5,29,118.33219178082192,True
517,7,686,713,72.5,14,52.67032967032967,True
517,17,1444,671,182.5,28,60.02325581395349,True
518,5,532,654,69.0,13,45.03488372093023,True
518,8,760,641,301.0,37,70.78947368421052,True
518,22,1824,652,152.0,23,55.022346368715084,True
518,21,1746,642,717.5,84,80.41563275434243,True
518,1,226,648,279.5,30,115.43949044585987,True
518,7,686,709,95.0,19,46.78813559322034,True
518,17,1444,669,222.5,32,63.166023166023166,True
519,16,1369,639,325.0,45,64.97333333333333,True
519,8,760,642,295.5,37,70.62426035502959,True
519,22,1823,649,156.0,25,61.48648648648649,True
519,15,1292,644,526.5,69,71.465,True
519,7,686,712,66.5,14,47.152941176470584,True
519,17,1445,670,208.5,30,65.84773662551441,True
520,5,534,684,54.0,13,44.15492957746479,True
